"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"663","August 2025","U.S. Sugar Supply and Use","Beginning Stocks","","Sugar","United States","2025/26","Proj.","Annual","2439.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Cane Sugar","","Sugar","United States","2025/26","Proj.","Annual","4162.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Deliveries","","Sugar","United States","2025/26","Proj.","Annual","12065.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Ending Stocks","","Sugar","United States","2025/26","Proj.","Annual","2160.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Exports","","Sugar","United States","2025/26","Proj.","Annual","100.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Exports - Other","","Sugar","United States","2025/26","Proj.","Annual","105.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Florida","","Sugar","United States","2025/26","Proj.","Annual","2008.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Food","","Sugar","United States","2025/26","Proj.","Annual","11960.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","High-tier tariff/other","","Sugar","United States","2025/26","Proj.","Annual","422.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Imports","","Sugar","United States","2025/26","Proj.","Annual","2457.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Louisiana","","Sugar","United States","2025/26","Proj.","Annual","2154.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Mexico","","Sugar","United States","2025/26","Proj.","Annual","439.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Miscellaneous","","Sugar","United States","2025/26","Proj.","Annual",".00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Non-program","","Sugar","United States","2025/26","Proj.","Annual","861.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Other Program","","Sugar","United States","2025/26","Proj.","Annual","200.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Production","","Sugar","United States","2025/26","Proj.","Annual","9428.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Stocks to Use Ratio","","Sugar","United States","2025/26","Proj.","Annual","17.80","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Texas","","Sugar","United States","2025/26","Proj.","Annual",".00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Total Supply","","Sugar","United States","2025/26","Proj.","Annual","14325.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","Total Use","","Sugar","United States","2025/26","Proj.","Annual","12165.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
"663","August 2025","U.S. Sugar Supply and Use","TRQ","","Sugar","United States","2025/26","Proj.","Annual","1396.00","1000 Short Tons, Raw Value","2025-08-12","12:00:00.0000000","2025","8"
