vintage_id,wasde_number,report_date,report_label,effective_at_utc,available_at_utc,available_at_basis,retrieved_at_utc,source_version,is_corrected_repost,source_id,source_url,source_sha256,report_title,commodity,region,market_year,projection_status,attribute,raw_value,value,raw_unit,normalized_unit,unit_warning
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,High-tier tariff/other,1231.00,1231,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Imports,3840.00,3840,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Louisiana,2022.00,2022,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Mexico,521.00,521,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Miscellaneous,83.00,83,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Non-program,1752.00,1752,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Other Program,300.00,300,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Production,9313.00,9313,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Stocks to Use Ratio,17.40,17.4,"1000 Short Tons, Raw Value",Percent,USDA historical CSV labels Stocks to Use Ratio with the table's tonnage unit; value is normalized as percent while the raw unit is retained.
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,TRQ,1788.00,1788,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Texas,40.00,40,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Total Supply,14995.00,14995,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2023/24,,Total Use,12775.00,12775,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Beet Sugar,5370.00,5370,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Beginning Stocks,2220.00,2220,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Cane Sugar,4027.00,4027,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Deliveries,12660.00,12660,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Ending Stocks,2489.00,2489,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Exports,111.00,111,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Exports - Other,111.00,111,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Florida,1931.00,1931,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Food,12549.00,12549,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,High-tier tariff/other,1014.00,1014,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Imports,3415.00,3415,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Louisiana,2095.00,2095,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Mexico,504.00,504,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Miscellaneous,-228.00,-228,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Non-program,1518.00,1518,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Other Program,362.00,362,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Production,9396.00,9396,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Stocks to Use Ratio,19.80,19.8,"1000 Short Tons, Raw Value",Percent,USDA historical CSV labels Stocks to Use Ratio with the table's tonnage unit; value is normalized as percent while the raw unit is retained.
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,TRQ,1534.00,1534,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Texas,.00,0,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Total Supply,15032.00,15032,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2024/25,Est.,Total Use,12543.00,12543,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Beet Sugar,5098.00,5098,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Beginning Stocks,2489.00,2489,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Cane Sugar,4244.00,4244,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Deliveries,12153.00,12153,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Ending Stocks,1867.00,1867,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Exports,100.00,100,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Exports - Other,105.00,105,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Florida,2082.00,2082,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
WASDE-666-V1:11bae8cc07de,666,2025-12-09,December 2025,2025-12-09T17:00:00Z,2025-12-11T04:59:59Z,conservative end of next calendar day in America/New_York; USDA says consolidated CSV updates the day after WASDE,2026-08-20T15:50:03Z,WASDE-666-V1,false,usda_wasde_666_v1_11bae8cc07de,https://www.usda.gov/sites/default/files/documents/oce-wasde-report-data-2025-12.csv,11bae8cc07de3efb16e2c179dcdfb8da6ddb21121715bd7f60df3a49dbb9f7d2,U.S. Sugar Supply and Use,Sugar,United States,2025/26,Proj.,Food,12048.00,12048,"1000 Short Tons, Raw Value","1000 Short Tons, Raw Value",
