vintage_id,prior_vintage_id,wasde_number,report_date,report_label,effective_at_utc,available_at_utc,region,market_year,attribute,normalized_unit,value,prior_value,revision,source_version,is_corrected_repost
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Exports,"1000 Short Tons, Raw Value",100,100,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Exports - Other,"1000 Short Tons, Raw Value",105,105,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Florida,"1000 Short Tons, Raw Value",2008,2010,-2,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Food,"1000 Short Tons, Raw Value",11960,11960,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,High-tier tariff/other,"1000 Short Tons, Raw Value",422,422,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Imports,"1000 Short Tons, Raw Value",2457,2481,-24,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Louisiana,"1000 Short Tons, Raw Value",2154,2088,66,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Mexico,"1000 Short Tons, Raw Value",439,439,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Miscellaneous,"1000 Short Tons, Raw Value",0,0,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Non-program,"1000 Short Tons, Raw Value",861,861,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Other Program,"1000 Short Tons, Raw Value",200,200,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Production,"1000 Short Tons, Raw Value",9428,9195,233,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Stocks to Use Ratio,Percent,17.8,13.5,4.3,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,TRQ,"1000 Short Tons, Raw Value",1396,1419,-23,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Texas,"1000 Short Tons, Raw Value",0,0,0,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Total Supply,"1000 Short Tons, Raw Value",14325,13808,517,WASDE-663-V1,false
WASDE-663-V1:259c387d6910,WASDE-662-V1:18549967f949,663,2025-08-12,August 2025,2025-08-12T16:00:00Z,2025-08-14T03:59:59Z,United States,2025/26,Total Use,"1000 Short Tons, Raw Value",12165,12165,0,WASDE-663-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2024/25,Beginning Stocks,"1000 Metric Tons, Actual Weight",1418,1418,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2024/25,Domestic,"1000 Metric Tons, Actual Weight",4459,4459,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2024/25,Ending Stocks,"1000 Metric Tons, Actual Weight",1026,1064,-38,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2024/25,Exports,"1000 Metric Tons, Actual Weight",879,840,39,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2024/25,Imports,"1000 Metric Tons, Actual Weight",175,175,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2024/25,Production,"1000 Metric Tons, Actual Weight",4771,4771,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2025/26,Beginning Stocks,"1000 Metric Tons, Actual Weight",1026,1064,-38,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2025/26,Domestic,"1000 Metric Tons, Actual Weight",4569,4569,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2025/26,Ending Stocks,"1000 Metric Tons, Actual Weight",1081,1081,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2025/26,Exports,"1000 Metric Tons, Actual Weight",612,650,-38,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2025/26,Imports,"1000 Metric Tons, Actual Weight",142,142,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,Mexico,2025/26,Production,"1000 Metric Tons, Actual Weight",5094,5094,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Beet Sugar,"1000 Short Tons, Raw Value",5172,5172,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Beginning Stocks,"1000 Short Tons, Raw Value",1843,1843,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Cane Sugar,"1000 Short Tons, Raw Value",4141,4141,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Deliveries,"1000 Short Tons, Raw Value",12532,12534,-2,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Ending Stocks,"1000 Short Tons, Raw Value",2131,2131,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Exports,"1000 Short Tons, Raw Value",249,249,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Exports - Other,"1000 Short Tons, Raw Value",106,106,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Florida,"1000 Short Tons, Raw Value",2079,2079,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Food,"1000 Short Tons, Raw Value",12425,12428,-3,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,High-tier tariff/other,"1000 Short Tons, Raw Value",1231,1231,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Imports,"1000 Short Tons, Raw Value",3840,3840,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Louisiana,"1000 Short Tons, Raw Value",2022,2022,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Mexico,"1000 Short Tons, Raw Value",521,521,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Miscellaneous,"1000 Short Tons, Raw Value",83,81,2,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Non-program,"1000 Short Tons, Raw Value",1752,1752,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Other Program,"1000 Short Tons, Raw Value",300,300,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Production,"1000 Short Tons, Raw Value",9313,9313,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Stocks to Use Ratio,Percent,16.6,16.6,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,TRQ,"1000 Short Tons, Raw Value",1788,1788,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Texas,"1000 Short Tons, Raw Value",40,40,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Total Supply,"1000 Short Tons, Raw Value",14995,14995,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2023/24,Total Use,"1000 Short Tons, Raw Value",12864,12864,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Beet Sugar,"1000 Short Tons, Raw Value",5332,5415,-83,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Beginning Stocks,"1000 Short Tons, Raw Value",2131,2131,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Cane Sugar,"1000 Short Tons, Raw Value",3971,3971,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Deliveries,"1000 Short Tons, Raw Value",12155,12155,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Ending Stocks,"1000 Short Tons, Raw Value",2436,2439,-3,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Exports,"1000 Short Tons, Raw Value",125,125,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Exports - Other,"1000 Short Tons, Raw Value",110,110,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Florida,"1000 Short Tons, Raw Value",1927,1927,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Food,"1000 Short Tons, Raw Value",12045,12045,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,High-tier tariff/other,"1000 Short Tons, Raw Value",910,864,46,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Imports,"1000 Short Tons, Raw Value",3283,3202,81,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Louisiana,"1000 Short Tons, Raw Value",2044,2044,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Mexico,"1000 Short Tons, Raw Value",497,497,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Miscellaneous,"1000 Short Tons, Raw Value",0,0,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Non-program,"1000 Short Tons, Raw Value",1406,1361,45,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Other Program,"1000 Short Tons, Raw Value",360,325,35,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Production,"1000 Short Tons, Raw Value",9303,9386,-83,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Stocks to Use Ratio,Percent,19.8,19.9,-0.1,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,TRQ,"1000 Short Tons, Raw Value",1516,1516,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Texas,"1000 Short Tons, Raw Value",0,0,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Total Supply,"1000 Short Tons, Raw Value",14716,14719,-3,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2024/25,Total Use,"1000 Short Tons, Raw Value",12280,12280,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Beet Sugar,"1000 Short Tons, Raw Value",5303,5266,37,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Beginning Stocks,"1000 Short Tons, Raw Value",2436,2439,-3,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Cane Sugar,"1000 Short Tons, Raw Value",4167,4162,5,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Deliveries,"1000 Short Tons, Raw Value",12065,12065,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Ending Stocks,"1000 Short Tons, Raw Value",1976,2160,-184,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Exports,"1000 Short Tons, Raw Value",100,100,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Exports - Other,"1000 Short Tons, Raw Value",105,105,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Florida,"1000 Short Tons, Raw Value",2051,2008,43,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Food,"1000 Short Tons, Raw Value",11960,11960,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,High-tier tariff/other,"1000 Short Tons, Raw Value",422,422,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Imports,"1000 Short Tons, Raw Value",2235,2457,-222,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Louisiana,"1000 Short Tons, Raw Value",2116,2154,-38,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Mexico,"1000 Short Tons, Raw Value",220,439,-219,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Miscellaneous,"1000 Short Tons, Raw Value",0,0,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Non-program,"1000 Short Tons, Raw Value",642,861,-219,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Other Program,"1000 Short Tons, Raw Value",200,200,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Production,"1000 Short Tons, Raw Value",9470,9428,42,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Stocks to Use Ratio,Percent,16.2,17.8,-1.6,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,TRQ,"1000 Short Tons, Raw Value",1393,1396,-3,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Texas,"1000 Short Tons, Raw Value",0,0,0,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Total Supply,"1000 Short Tons, Raw Value",14141,14325,-184,WASDE-664-V1,false
WASDE-664-V1:d30b256bdffe,WASDE-663-V1:259c387d6910,664,2025-09-12,September 2025,2025-09-12T16:00:00Z,2025-09-14T03:59:59Z,United States,2025/26,Total Use,"1000 Short Tons, Raw Value",12165,12165,0,WASDE-664-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2024/25,Beginning Stocks,"1000 Metric Tons, Actual Weight",1418,1418,0,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2024/25,Domestic,"1000 Metric Tons, Actual Weight",4210,4459,-249,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2024/25,Ending Stocks,"1000 Metric Tons, Actual Weight",1123,1026,97,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2024/25,Exports,"1000 Metric Tons, Actual Weight",1023,879,144,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2024/25,Imports,"1000 Metric Tons, Actual Weight",167,175,-8,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2024/25,Production,"1000 Metric Tons, Actual Weight",4771,4771,0,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2025/26,Beginning Stocks,"1000 Metric Tons, Actual Weight",1123,1026,97,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2025/26,Domestic,"1000 Metric Tons, Actual Weight",4514,4569,-55,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2025/26,Ending Stocks,"1000 Metric Tons, Actual Weight",1077,1081,-4,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2025/26,Exports,"1000 Metric Tons, Actual Weight",649,612,37,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2025/26,Imports,"1000 Metric Tons, Actual Weight",98,142,-44,WASDE-665-V1,false
WASDE-665-V1:0d3d5151fa32,WASDE-664-V1:d30b256bdffe,665,2025-11-14,November 2025,2025-11-14T17:00:00Z,2025-11-16T04:59:59Z,Mexico,2025/26,Production,"1000 Metric Tons, Actual Weight",5019,5094,-75,WASDE-665-V1,false
