market_name,cftc_contract_market_code,report_date,available_at_utc,availability_basis,source_id,source_url,source_sha256,managed_money_long_contracts,managed_money_short_contracts,managed_money_net_contracts,open_interest_contracts,normalized_net,prior_release_count,prior_q10,previous_normalized_net,previous_was_q10_extreme,positive_reversal,cooldown_eligible,signal_emitted,rule_id
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-05-14,2019-05-17T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,142267,277799,-135532,1006144,-0.1347043763119394440557216462,506,-0.1088995818213735208043265497,-0.1063080208091498627333195216,false,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-05-21,2019-05-24T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,144096,308075,-163979,1030604,-0.1591096095105394506522388813,507,-0.1091313982793082471539063179,-0.1347043763119394440557216462,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-05-28,2019-05-31T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,144870,318696,-173826,1039476,-0.1672246401071309005691329093,508,-0.1097161431868127836458558813,-0.1591096095105394506522388813,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-06-04,2019-06-07T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,153375,302815,-149440,1025985,-0.1456551509037656495952669873,509,-0.1106106576642023845134823298,-0.1672246401071309005691329093,true,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-06-11,2019-06-14T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,153389,267174,-113785,993278,-0.1145550389719695795134896776,510,-0.1125214166083792680813927373,-0.1456551509037656495952669873,true,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-06-18,2019-06-21T19:30:00Z,cftc_official_event_weekly_page_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,157197,212599,-55402,936818,-0.05913848794536398745540756049,511,-0.1125214166083792680813927373,-0.1145550389719695795134896776,true,true,true,true,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-06-25,2019-06-28T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,159219,196904,-37685,888259,-0.04242568890379945488872051958,512,-0.1125214166083792680813927373,-0.05913848794536398745540756049,false,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-07-02,2019-07-08T19:30:00Z,cftc_official_historical_release_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,166931,199055,-32124,851542,-0.03772450448715389258545086443,513,-0.1125214166083792680813927373,-0.04242568890379945488872051958,false,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-07-09,2019-07-12T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,166924,197252,-30328,868182,-0.0349327675533471092466786918,514,-0.1125214166083792680813927373,-0.03772450448715389258545086443,false,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-07-16,2019-07-19T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,155681,220907,-65226,891873,-0.07313373092357319932322202825,515,-0.1125214166083792680813927373,-0.0349327675533471092466786918,false,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-07-23,2019-07-26T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,150521,292576,-142055,947290,-0.1499593577468357102893517297,516,-0.1125214166083792680813927373,-0.07313373092357319932322202825,false,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-07-30,2019-08-02T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,155765,283724,-127959,949627,-0.1347465899769067223236070584,517,-0.1143390783803409099415846748,-0.1499593577468357102893517297,true,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-08-06,2019-08-09T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,152342,289282,-136940,985687,-0.1389284833826559546793251813,518,-0.1145550389719695795134896776,-0.1347465899769067223236070584,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-08-13,2019-08-16T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,151071,299942,-148871,1047548,-0.1421137742614180925360938115,519,-0.1145626667776590775605717959,-0.1389284833826559546793251813,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-08-20,2019-08-23T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,150893,301262,-150369,1045587,-0.1438129969098697669347457457,520,-0.1147031232654793955725580085,-0.1421137742614180925360938115,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-08-27,2019-08-30T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,148521,315475,-166954,1075205,-0.1552764356564562106761036268,521,-0.1147031232654793955725580085,-0.1438129969098697669347457457,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-09-03,2019-09-06T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,147228,331740,-184512,1088400,-0.169525909592061742006615215,522,-0.1174092270934018325750725404,-0.1552764356564562106761036268,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-09-10,2019-09-13T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,138190,347365,-209175,1064916,-0.1964239432969360963681642496,523,-0.1196642845624778518383336278,-0.169525909592061742006615215,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-09-17,2019-09-20T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,129791,361678,-231887,985311,-0.2353439675391830599678680132,524,-0.1201806266993208055593574395,-0.1964239432969360963681642496,true,false,true,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-09-24,2019-09-27T19:30:00Z,cftc_official_event_weekly_page_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,138322,348816,-210494,979004,-0.2150083145727698763232836638,525,-0.121897554124364569279518683,-0.2353439675391830599678680132,true,true,true,true,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-10-01,2019-10-04T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,133808,307383,-173575,880474,-0.1971381324150400806838134914,526,-0.1240221705493052458073616548,-0.2150083145727698763232836638,true,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-10-08,2019-10-11T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,120819,303918,-183099,878343,-0.2084595653406471048326223355,527,-0.1260992555098182104661926615,-0.1971381324150400806838134914,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-10-15,2019-10-18T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,122720,309271,-186551,902099,-0.2067965932785647694986913853,528,-0.1297927528337613155915233575,-0.2084595653406471048326223355,true,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-10-22,2019-10-25T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,118328,336422,-218094,931054,-0.2342442006586084158383939063,529,-0.1299635556210640427347785879,-0.2067965932785647694986913853,true,false,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-10-29,2019-11-01T19:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,122016,340336,-218320,967769,-0.2255910243043536215770498952,530,-0.130631545733143724092620368,-0.2342442006586084158383939063,true,true,false,false,cftc_normalized_net_q10_reversal_v1
SUGAR NO. 11 - ICE FUTURES U.S.,080732,2019-11-05,2019-11-08T20:30:00Z,cftc_ordinary_rule_estimate_not_holiday_verified,cftc_sugar_no11_selected_history_e1eadfec2053,https://publicreporting.cftc.gov/resource/72hh-3qpy.json?%24select=report_date_as_yyyy_mm_dd%2Ccftc_contract_market_code%2Cmarket_and_exchange_names%2Copen_interest_all%2Cm_money_positions_long_all%2Cm_money_positions_short_all%2Cm_money_positions_spread%2Ccontract_units%2Cfutonly_or_combined&%24where=cftc_contract_market_code%3D%27080732%27+AND+report_date_as_yyyy_mm_dd%3E%3D%272009-09-01T00%3A00%3A00.000%27+AND+report_date_as_yyyy_mm_dd%3C%3D%272026-08-11T00%3A00%3A00.000%27&%24order=report_date_as_yyyy_mm_dd&%24limit=5000,e1eadfec20535920e28d87b1a02245d9241765f4ae199f31c25d130fdaf7d93a,123636,334777,-211141,978065,-0.2158762454438099717298952524,531,-0.130631545733143724092620368,-0.2255910243043536215770498952,true,true,false,false,cftc_normalized_net_q10_reversal_v1
